1533105188.2140875,545
1533105188.2486563,348
1533105188.2830026,335
1533105188.3172977,346
1533105188.3516057,364
1533105188.3858206,513
1533105188.420066,528
1533105188.4542956,525
1533105188.4884675,521
1533105188.5226395,376
1533105188.5568056,366
1533105188.5909626,371
1533105188.6251519,564
1533105188.659275,602
1533105188.6935833,617
1533105188.7277546,561
1533105188.761907,512
1533105188.7960446,319
1533105188.8302069,317
1533105188.8644004,337
1533105188.8985317,515
1533105188.9326966,529
1533105188.9668207,533
1533105189.000951,383
1533105189.0351105,364
1533105189.0692391,-32413
1533105189.1033714,361
1533105189.1375282,527
1533105189.1716406,592
1533105189.2057695,514
1533105189.239902,609
1533105189.2740884,363
1533105189.308215,319
1533105189.3423808,297
1533105189.3765059,334
1533105189.410628,374
1533105189.444783,528
1533105189.4789083,539
1533105189.5130014,529
1533105189.5471747,382
1533105189.5813205,350
1533105189.6154485,349
1533105189.6496086,374
1533105189.6837583,627
1533105189.7181365,538
1533105189.752336,531
1533105189.7864838,539
1533105189.820605,344
1533105189.854768,287
1533105189.8888924,313
1533105189.9230144,346
1533105189.9571638,536
1533105189.9912913,544
1533105190.025423,530
1533105190.0595891,362
1533105190.0937166,349
1533105190.1278372,336
1533105190.1620264,522
1533105190.1961625,600
1533105190.2302935,532
1533105190.2644987,527
1533105190.2986438,592
1533105190.3327854,308
1533105190.366954,270
1533105190.4010794,275
1533105190.4352188,351
1533105190.4693801,513
1533105190.50354,534
1533105190.5376675,522
1533105190.571825,369
1533105190.6061409,348
1533105190.6405234,326
1533105190.6748645,340
1533105190.7094269,523
1533105190.74389,538
1533105190.7781668,555
1533105190.8123205,578
1533105190.8464696,365
1533105190.8806307,304
1533105190.9147685,274
1533105190.948898,305
1533105190.9830532,349
1533105191.0171742,530
1533105191.0513022,521
1533105191.0854282,377
1533105191.1195424,336
1533105191.1536622,314
1533105191.1878283,314
1533105191.2219484,355
1533105191.2560673,547
1533105191.2902203,625
1533105191.3243735,519
1533105191.3585231,589
1533105191.392689,319
1533105191.4268205,286
1533105191.460941,276
1533105191.4951022,326
1533105191.5292218,358
1533105191.5633414,373
1533105191.597461,370
1533105191.6317716,359
1533105191.6658502,347
1533105191.6998649,332
1533105191.7338362,328
1533105191.7679517,328
1533105191.8021572,354
1533105191.8363001,536
1533105191.8704329,522
1533105191.9045966,523
1533105191.9387212,603
1533105191.9728456,333
1533105192.0070007,285
1533105192.0411193,258
1533105192.0752141,303
1533105192.1093695,341
1533105192.1435297,365
1533105192.1776533,512
1533105192.2118165,380
1533105192.2459736,356
1533105192.2801046,328
1533105192.3143244,330
1533105192.3484697,328
1533105192.382596,338
1533105192.4167662,350
1533105192.4508905,363
1533105192.4850192,367
1533105192.5191696,376
1533105192.5532877,377
1533105192.5874147,369
1533105192.6216595,370
1533105192.6555843,576
1533105192.689466,618
1533105192.7233753,628
1533105192.7572708,547
1533105192.7913826,365
1533105192.8253324,322
1533105192.8591917,299
1533105192.8930368,321
1533105192.9269242,340
1533105192.9607766,369
1533105192.9946275,375
1533105193.0285115,363
1533105193.062369,355
1533105193.0962176,354
1533105193.130103,349
1533105193.1639514,347
1533105193.1978106,352
1533105193.231692,360
1533105193.2655385,360
1533105193.2993848,366
1533105193.3332567,359
1533105193.367101,356
1533105193.4009354,361
1533105193.4347885,377
1533105193.4686322,533
1533105193.5024767,567
1533105193.5363479,574
1533105193.5701962,542
1533105193.6040976,377
1533105193.6379838,322
1533105193.6718347,320
1533105193.705672,332
1533105193.7395506,368
1533105193.7734108,381
1533105193.807492,514
1533105193.8413904,369
1533105193.8752837,364
1533105193.9091785,482
1533105193.9430704,339
1533105193.976962,338
1533105194.0108397,331
1533105194.0447571,340
1533105194.0786312,350
1533105194.112512,348
1533105194.1464279,351
1533105194.180303,358
1533105194.214228,352
1533105194.2481422,360
1533105194.2820177,527
1533105194.3159142,639
1533105194.3498335,537
1533105194.3837218,530
1533105194.4175982,558
1533105194.4515123,375
1533105194.4854023,344
1533105194.5192826,356
1533105194.5531964,383
1533105194.587072,541
1533105194.6209493,557
1533105194.6548595,544
1533105194.6887386,526
1533105194.7225957,363
1533105194.756531,355
1533105194.7904143,348
1533105194.8244874,351
1533105194.8584313,359
1533105194.8922892,358
1533105194.9261572,363
1533105194.960028,367
1533105194.9938583,362
1533105195.0277147,360
1533105195.061604,368
1533105195.095449,520
1533105195.1292963,517
1533105195.163178,564
1533105195.197021,556
1533105195.2308652,575
1533105195.2647514,515
1533105195.2985997,320
1533105195.3324523,328
1533105195.366362,362
1533105195.40021,554
1533105195.4341762,561
1533105195.4680536,556
1533105195.501896,516
1533105195.5357468,366
1533105195.5696228,354
1533105195.6035132,336
1533105195.6373656,332
1533105195.671278,332
1533105195.7051306,333
1533105195.738983,342
1533105195.7731955,343
1533105195.8073525,348
1533105195.8414257,355
1533105195.8753324,366
1533105195.9091964,588
1533105195.943046,625
1533105195.9769573,622
1533105196.0108025,539
1533105196.0446398,368
1533105196.0788214,325
1533105196.1126778,304
1533105196.1465397,330
1533105196.1804194,352
1533105196.2142982,524
1533105196.2484426,532
1533105196.2825885,378
1533105196.3164399,360
1533105196.3503196,352
1533105196.3844836,344
1533105196.418353,340
1533105196.452233,346
1533105196.4861364,352
1533105196.5199835,358
1533105196.553881,377
1533105196.587766,576
1533105196.6216075,599
1533105196.655742,593
1533105196.6896172,522
1533105196.7238019,359
1533105196.7579305,329
1533105196.791829,320
1533105196.8259726,339
1533105196.8599694,355
1533105196.8938646,383
1533105196.9277236,517
1533105196.961573,377
1533105196.9957378,353
1533105197.029617,350
1533105197.063518,343
1533105197.0974073,339
1533105197.1315677,347
1533105197.165434,367
1533105197.199321,515
1533105197.2331996,546
1533105197.2673573,551
1533105197.3012557,528
1533105197.335111,379
1533105197.3689933,340
1533105197.4031847,330
1533105197.4370496,337
1533105197.4708986,359
1533105197.5048242,367
1533105197.5389698,376
1533105197.5731187,370
1533105197.607304,366
1533105197.6411583,358
1533105197.6755226,350
1533105197.709822,350
1533105197.744105,355
1533105197.7780292,360
1533105197.8119638,379
1533105197.8458881,536
1533105197.9965546,343
1533105198.0305166,336
1533105198.0644002,348
1533105198.098276,361
1533105198.1321712,355
1533105198.1660287,360
1533105198.1998763,358
1533105198.2337587,349
1533105198.2676234,351
1533105198.3014727,348
1533105198.3353229,349
1533105198.3691688,360
1533105198.4030035,515
1533105198.4368918,524
1533105198.4707475,526
1533105198.5046082,379
1533105198.5385106,364
1533105198.572359,355
1533105198.606207,353
1533105198.6400812,355
1533105198.6739209,361
1533105198.7077525,365
1533105198.7416131,367
1533105198.7754843,363
1533105198.8093479,359
1533105198.843232,363
1533105198.8770607,359
1533105198.910902,359
1533105198.9447849,372
1533105198.9786377,378
1533105199.0192645,522
1533105199.0532262,523
1533105199.087098,375
1533105199.1209483,361
1533105199.15484,363
1533105199.1886923,362
1533105199.222544,362
1533105199.256421,372
1533105199.2902853,377
1533105199.3242598,372
1533105199.35817,369
1533105199.3920171,372
1533105199.4258683,366
1533105199.4597445,369
1533105199.4936085,377
1533105199.527458,517
1533105199.5613394,532
1533105199.5951912,528
1533105199.6290338,518
1533105199.6628997,370
1533105199.6967447,363
1533105199.7305832,365
1533105199.7644777,368
1533105199.798347,369
1533105199.8321931,375
1533105199.8660753,369
1533105199.8999207,365
1533105199.9337633,367
1533105199.9676301,366
1533105200.001491,359
1533105200.0355043,366
1533105200.069395,518
1533105200.1032436,527
1533105200.13709,540
1533105200.1709704,529
1533105200.2048185,382
1533105200.2386672,375
1533105200.2725475,365
1533105200.3064003,364
1533105200.34025,375
1533105200.3742335,383
1533105200.4080815,380
1533105200.441929,377
1533105200.4758086,374
1533105200.5096588,368
1533105200.5435274,369
1533105200.577542,371
1533105200.6114097,381
1533105200.6452591,539
1533105200.6791322,548
1533105200.7129824,552
1533105200.7468562,523
1533105200.7807555,375
1533105200.8148959,364
1533105200.8490417,359
1533105200.8829253,362
1533105200.9167843,376
1533105200.9506378,515
1533105200.9847941,383
1533105201.0186527,516
1533105201.0526612,518
1533105201.086515,381
1533105201.120658,514
1533105201.1545203,516
1533105201.1884181,527
1533105201.2225945,572
1533105201.2564528,585
1533105201.29041,577
1533105201.324311,537
1533105201.3581805,521
1533105201.3920925,375
1533105201.42626,367
1533105201.4601243,372
1533105201.4940076,376
1533105201.5278618,514
1533105201.562008,517
1533105201.596203,516
1533105201.630378,381
1533105201.664238,378
1533105201.6981335,379
1533105201.7322621,381
1533105201.7661724,520
1533105201.8000796,538
1533105201.834297,564
1533105201.8684645,559
1533105201.9025946,553
1533105201.9364579,524
1533105201.970609,512
1533105202.004705,515
1533105202.0385618,530
1533105202.0726473,530
1533105202.1065965,537
1533105202.1404557,541
1533105202.1746392,533
1533105202.2085364,522
1533105202.2423964,522
1533105202.2765405,515
1533105202.3104506,515
1533105202.3446157,523
1533105202.3784935,532
1533105202.4123893,556
1533105202.446565,558
1533105202.4804194,544
1533105202.5143144,378
1533105202.5484653,363
1533105202.5823286,358
1533105202.6161711,364
1533105202.650364,370
1533105202.6842363,377
1533105202.7181435,380
1533105202.7520125,376
1533105202.7861829,369
1533105202.82008,374
1533105202.8543189,367
1533105202.888449,371
1533105202.922358,375
1533105202.9565148,368
1533105202.9906754,376
1533105203.0245724,527
1533105203.0584388,539
1533105203.0924351,549
1533105203.1266625,543
1533105203.160813,522
1533105203.1946692,362
1533105203.2285585,360
1533105203.2627106,355
1533105203.296788,367
1533105203.3306766,374
1533105203.3645394,376
1533105203.398443,377
1533105203.432625,377
1533105203.466708,367
1533105203.500552,366
1533105203.5345578,361
1533105203.5684817,361
1533105203.602359,366
1533105203.6365483,375
1533105203.6706486,548
1533105203.704507,569
1533105203.7383583,560
1533105203.7722254,521
1533105203.8063939,376
1533105203.8402925,353
1533105203.8741999,347
1533105203.9080555,364
1533105203.9419396,374
1533105203.9760933,517
1533105204.0099533,521
1533105204.043844,382
1533105204.0777142,366
1533105204.1176565,368
1533105204.1515996,359
1533105204.1854835,356
1533105204.2193208,363
1533105204.2531543,513
1533105204.2870238,541
1533105204.3208723,570
1533105204.354768,571
1533105204.3886185,548
1533105204.422462,519
1533105204.4563344,350
1533105204.4901981,344
1533105204.524095,348
1533105204.5579767,373
1533105204.5918221,381
1533105204.6256704,380
1533105204.6595466,366
1533105204.693396,365
1533105204.7272558,357
1533105204.7611625,353
1533105204.795019,359
1533105204.8288736,366
1533105204.8627512,367
1533105204.8966072,523
1533105204.9307954,561
1533105204.964996,555
1533105204.9988596,545
1533105205.0327108,376
1533105205.0665948,354
1533105205.1004834,350
1533105205.13478,360
1533105205.1686742,369
1533105205.2025263,383
1533105205.2366805,382
1533105205.2705727,378
1533105205.3044357,371
1533105205.338362,361
1533105205.3722808,357
1533105205.4064686,355
1533105205.4403265,357
1533105205.4742155,372
1533105205.508369,542
1533105205.5422513,548
1533105205.5761354,546
1533105205.6099823,514
1533105205.6441782,362
1533105205.6780698,354
1533105205.7122293,350
1533105205.7463393,357
1533105205.7804966,373
1533105205.8145866,517
1533105205.8486502,383
1533105205.8827772,515
1533105205.916853,374
1533105205.9507012,360
1533105205.9845927,361
1533105206.018435,366
1533105206.0522647,379
1533105206.0861664,537
1533105206.12001,566
1533105206.1540112,554
1533105206.1879084,537
1533105206.2217672,365
1533105206.2555985,352
1533105206.2894673,359
1533105206.323331,373
1533105206.3571978,382
1533105206.391096,522
1533105206.4249516,516
1533105206.4588032,383
1533105206.492675,372
1533105206.5265167,361
1533105206.5603642,362
1533105206.5942512,379
1533105206.6280928,531
1533105206.661943,564
1533105206.695823,571
1533105206.729676,545
1533105206.7635467,526
1533105206.7974577,356
1533105206.831316,343
1533105206.8651636,352
1533105206.8990848,382
1533105206.9329681,515
1533105206.9668546,524
1533105207.0010726,516
1533105207.035155,375
1533105207.0692277,371
1533105207.1030934,357
1533105207.1369455,357
1533105207.1709824,379
1533105207.2050796,573
1533105207.23894,589
1533105207.272802,561
1533105207.3066964,529
1533105207.3405566,367
1533105207.374707,338
1533105207.408599,342
1533105207.442447,359
1533105207.476604,520
1533105207.510714,521
1533105207.5445726,520
1533105207.578734,371
1533105207.6126225,360
1533105207.6464713,359
1533105207.6803188,361
1533105207.7142878,376
1533105207.748476,544
1533105207.7823575,597
1533105207.8162565,585
1533105207.8501315,562
1533105207.8843436,367
1533105207.9184995,339
1533105207.9523647,340
1533105207.986264,363
1533105208.0201442,377
1533105208.054371,522
1533105208.0882382,520
1533105208.1221423,380
1533105208.1559808,358
1533105208.1906242,353
1533105208.224536,352
1533105208.258382,519
1533105208.2922294,560
1533105208.3261771,590
1533105208.3600428,583
1533105208.3942583,547
1533105208.4281638,383
1533105208.462016,338
1533105208.4961817,335
1533105208.5300777,355
1533105208.5642786,520
1533105208.5983922,524
1533105208.632579,529
1533105208.6664538,380
1533105208.7003047,362
1533105208.7342973,344
1533105208.7684803,354
1533105208.802653,370
1533105208.8365138,577
1533105208.8703933,604
1533105208.9042509,590
1533105208.938448,520
1533105208.9725907,357
1533105209.006443,330
1533105209.0403423,335
1533105209.074205,361
1533105209.10811,381
1533105209.1423175,525
1533105209.176179,520
1533105209.2131429,377
1533105209.2470841,351
1533105209.2809405,346
1533105209.31482,356
1533105209.349005,520
1533105209.3831525,562
1533105209.41701,601
1533105209.4508975,583
1533105209.4850574,537
1533105209.5191417,330
1533105209.5530262,320
1533105209.5871713,321
1533105209.6210167,366
1533105209.6548882,522
1533105209.6887362,522
1533105209.722847,373
1533105209.7571058,364
1533105209.7912512,343
1533105209.8253496,329
1533105209.8592486,342
1533105209.893413,361
1533105209.927345,584
1533105209.9612427,608
1533105209.9950976,559
1533105210.0289857,380
1533105210.0631635,340
1533105210.0973148,311
1533105210.131173,326
1533105210.1650589,356
1533105210.1989186,519
1533105210.2332275,517
1533105210.267126,380
1533105210.3012753,349
1533105210.33513,340
1533105210.369022,332
1533105210.4028897,342
1533105210.4370553,374
1533105210.470953,548
1533105210.5048165,600
1533105210.5389457,582
1533105210.5728354,538
1533105210.6069896,316
1533105210.640853,303
1533105210.6747398,301
1533105210.7089036,351
1533105210.7427661,381
1533105210.7766814,514
1533105210.8108556,369
1533105210.8449464,359
1533105210.8791583,341
1533105210.9130263,333
1533105210.9468958,339
1533105210.9807873,370
1533105211.014633,537
1533105211.0487924,581
1533105211.082683,584
1533105211.116548,542
1533105211.1504462,370
1533105211.1843426,305
1533105211.2182214,301
1533105211.252522,324
1533105211.2866602,371
1533105211.3208182,382
1533105211.3549197,381
1533105211.3890524,356
1533105211.423138,344
1533105211.457006,331
1533105211.490898,331
1533105211.5247562,338
1533105211.5589092,371
1533105211.5930922,539
1533105211.6269534,583
1533105211.6607993,583
1533105211.6946793,539
1533105211.7288334,372
1533105211.7630136,304
1533105211.7969208,298
1533105211.830778,318
1533105211.864633,366
1533105211.8988216,374
1533105211.93269,379
1533105211.966541,360
1533105212.0004196,342
1533105212.0345764,338
1533105212.068441,343
1533105212.1023495,343
1533105212.1364985,348
1533105212.1703591,366
1533105212.204246,523
1533105212.2381449,573
1533105212.2724543,562
1533105212.3063514,535
1533105212.340196,331
1533105212.3744218,312
1533105212.408324,309
1533105212.4421973,347
1533105212.4763496,366
1533105212.5102754,380
1533105212.5441787,377
1533105212.5783336,362
1533105212.6125236,355
1533105212.646399,342
1533105212.680245,335
1533105212.7141888,342
1533105212.7483687,348
1533105212.7822618,348
1533105212.8161488,360
1533105212.8500085,534
1533105212.8842502,554
1533105212.9181638,568
1533105212.95202,523
1533105212.9859107,360
1533105213.0201037,321
1533105213.0539742,324
1533105213.0878384,331
1533105213.1217306,367
1533105213.1558936,377
1533105213.189763,378
1533105213.2236562,365
1533105213.2577937,356
1533105213.2918184,351
1533105213.3257322,347
1533105213.3598828,347
1533105213.394051,352
1533105213.4282572,357
1533105213.4621205,358
1533105213.4959536,370
1533105213.530189,543
1533105213.5641012,557
1533105213.597971,561
1533105213.6318526,522
1533105213.6659992,363
1533105213.6998599,349
1533105213.7337701,348
1533105213.7679563,355
1533105213.8020442,380
1533105213.8359005,521
1533105213.8700633,515
1533105213.9039192,375
1533105213.9378216,370
1533105213.971978,362
1533105214.0058415,356
1533105214.0397263,362
1533105214.0736296,358
1533105214.107479,362
1533105214.1416574,371
1533105214.175541,514
1533105214.20941,566
1533105214.2432954,570
1533105214.2774534,556
1533105214.359622,339
1533105214.3938534,336
1533105214.4277177,351
1533105214.4616241,513
1533105214.4957955,520
1533105214.5296516,524
1533105214.5635366,514
1533105214.5974214,371
1533105214.631304,369
1533105214.665485,361
1533105214.69956,358
1533105214.7334094,365
1533105214.7676723,368
1533105214.8015392,368
1533105214.8353906,552
1533105214.8695998,587
1533105214.9034498,594
1533105214.9374125,547
1533105214.971592,512
1533105215.0054555,350
1533105215.0396016,329
1533105215.0735366,340
1533105215.107403,357
1533105215.1412585,517
1533105215.1754353,524
1533105215.2095323,522
1533105215.2437172,378
1533105215.2778683,370
1533105215.3119771,364
1533105215.345904,361
1533105215.3799555,357
1533105215.4141705,361
1533105215.448033,524
1533105215.4819195,560
1533105215.5158224,605
1533105215.549693,594
1533105215.5838797,555
1533105215.6179667,348
